id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_barbell_back_wide_shrug,Barbell Back Wide Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_barbell_back_wide_shrugs,Barbell Back Wide Shrugs,neck,neck_trap_load,shrugs,traps,Shoulders,False
ea_barbell_behind_neck_push_press,Barbell Behind Neck Push Press,neck,neck_flexion_load,neck,,Shoulders,False
ea_barbell_decline_shrug,Barbell Decline Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_barbell_jump_shrug,Barbell Jump Shrug,neck,neck_trap_load,shrug,,Calisthenics-Cardio-Plyo-Functional,False
ea_barbell_overhead_shrug,Barbell Overhead Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_barbell_seated_behind_neck_military_press,Barbell Seated Behind Neck Military Press,neck,neck_flexion_load,neck,shoulders,Shoulders,False
ea_barbell_shrugs,Barbell Shrugs,neck,neck_trap_load,shrugs,traps,Shoulders,False
ea_barbell_silverback_shrug,Barbell Silverback Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_barbell_wide_grip_upright_row,Barbell Wide Grip Upright Row,neck,neck_trap_load,upright row,shoulders,Back,False
ea_barbell_wide_shrug,Barbell Wide Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_behind_neck_lat_pull_down_machine,Behind Neck Lat Pull Down Machine,neck,neck_flexion_load,neck,lats,Back,False
ea_behind_neck_press_resistance_band_cable,Behind Neck Press Resistance Band Cable,neck,neck_flexion_load,neck,shoulders,Shoulders,False
ea_bench_decline_ab_sit_ups,Bench Decline Ab Sit-ups,neck,neck_flexion_load,sit ups,core,Abdominals,False
ea_bicycle_twisting_crunch,Bicycle Twisting Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_bicycles_crunches,Bicycles Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_bodyweight_standing_shrug,Bodyweight Standing Shrug,neck,neck_trap_load,shrug,"traps,shoulders",Shoulders,False
ea_brazilian_crunches,Brazilian Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_bridge_pose_setu_bandhasana,Bridge Pose Setu Bandhasana,neck,neck_inversion,bridge pose,"glutes,hamstrings",Yoga,False
ea_cable_30_degree_shrug,Cable 30 Degree Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_cable_standing_crunch,Cable Standing Crunch,neck,neck_flexion_load,crunch,,Abdominals,False
ea_cable_upright_row_with_ez_bar,Cable Upright Row with EZ Bar,neck,neck_trap_load,upright row,shoulders,Shoulders,False
ea_cable_upright_row_with_straight_bar,Cable Upright Row with Straight Bar,neck,neck_trap_load,upright row,"shoulders,traps",Shoulders,False
ea_crunch_arms_straight,Crunch (arms Straight),neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_hands_overhead,Crunch (hands Overhead),neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_legs_on_stability_ball,Crunch (legs on Stability Ball),neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_on_bosu_ball,Crunch (on Bosu Ball),neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_on_stability_ball,Crunch (on Stability Ball),neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_straight_leg_up,Crunch (straight Leg Up),neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_floor,Crunch Floor,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_frog_on_floor,Crunch Frog on Floor,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_leg_raise,Crunch Leg Raise,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_crunch_with_medicine_ball,Crunch with Medicine Ball,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_decline_bench_full_sit_up,Decline Bench Full Sit Up,neck,neck_flexion_load,sit up,core,Abdominals,False
ea_decline_bent_leg_reverse_crunch,Decline Bent Leg Reverse Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_decline_levitating_sit_ups_bodyweight,Decline Levitating Sit Ups Bodyweight,neck,neck_flexion_load,sit ups,core,Abdominals,False
ea_decline_sit_up,Decline Sit Up,neck,neck_flexion_load,sit up,core,Abdominals,False
ea_decline_sit_ups_dumbbells,Decline Sit Ups Dumbbells,neck,neck_flexion_load,sit ups,core,Abdominals,False
ea_dumbbell_ab_crunch,Dumbbell Ab Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_dumbbell_close_grip_shoulder_press_sit_up,Dumbbell Close Grip Shoulder Press Sit Up,neck,neck_flexion_load,sit up,shoulders,Shoulders,False
ea_dumbbell_crunch_hold_with_legs_off,Dumbbell Crunch Hold with Legs Off,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_dumbbell_decline_overhead_sit_up,Dumbbell Decline Overhead Sit-up,neck,neck_flexion_load,sit up,core,Abdominals,False
ea_dumbbell_decline_shrug,Dumbbell Decline Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_dumbbell_decline_sit_up,Dumbbell Decline Sit-up,neck,neck_flexion_load,sit up,core,Abdominals,False
ea_dumbbell_farmer_walks,Dumbbell Farmer Walks,neck,neck_trap_load,farmer,"forearms,traps,shoulders",Legs,False
ea_dumbbell_incline_shrug,Dumbbell Incline Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_dumbbell_laying_30_degree_shrug,Dumbbell Laying 30 Degree Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_dumbbell_laying_silverback_shrug,Dumbbell Laying Silverback Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_dumbbell_overhead_sit_up,Dumbbell Overhead Sit-up,neck,neck_flexion_load,sit up,core,Abdominals,False
ea_dumbbell_rear_full_shrugs,Dumbbell Rear Full Shrugs,neck,neck_trap_load,shrugs,traps,Shoulders,False
ea_dumbbell_shrugs,Dumbbell Shrugs,neck,neck_trap_load,shrugs,traps,Shoulders,False
ea_dumbbell_silverback_shrug,Dumbbell Silverback Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_dumbbell_single_arm_starfish_crunch,Dumbbell Single Arm Starfish Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,neck,neck_trap_load,upright row,,Shoulders,False
ea_dumbbell_starfish_crunch_alternating,Dumbbell Starfish Crunch Alternating,neck,neck_flexion_load,crunch,"core,lower_back",Abdominals,False
ea_dumbbell_straight_arm_crunch,Dumbbell Straight Arm Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_dumbbell_straight_arm_twisting_sit_up,Dumbbell Straight Arm Twisting Sit-up,neck,neck_flexion_load,sit up,core,Abdominals,False
ea_dumbbell_suitcase_crunch,Dumbbell Suitcase Crunch,neck,neck_flexion_load,crunch,,Abdominals,False
ea_dumbbell_v_up,Dumbbell V-up,neck,neck_flexion_load,v up,core,Abdominals,False
ea_easy_pose_neck_stretch,Easy Pose Neck Stretch,neck,neck_flexion_load,neck,,Yoga,False
ea_elevated_pike_shoulder_shrug,Elevated Pike Shoulder Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_exercise_ball_sit_ups,Exercise Ball Sit Ups,neck,neck_flexion_load,sit ups,,Abdominals,False
ea_extension_and_inclination_neck_stretch,Extension and Inclination Neck Stretch,neck,neck_flexion_load,neck,,Stretching - Mobility,False
ea_half_neck_rolls,Half Neck Rolls,neck,neck_flexion_load,neck,,Stretching - Mobility,False
ea_handstand_push_on_chair,Handstand Push on Chair,neck,neck_inversion,handstand,"shoulders,triceps",Shoulders,False
ea_hanging_oblique_crunches,Hanging Oblique Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_headstand,Headstand,neck,neck_inversion,headstand,,Calisthenics-Cardio-Plyo-Functional,False
ea_high_cable_kneeling_crunch,High Cable Kneeling Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_high_resistance_band_kneeling_crunch,High Resistance Band Kneeling Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_kettlebell_incline_shrug,Kettlebell Incline Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_kettlebell_shrug,Kettlebell Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_kettlebell_upright_row,Kettlebell Upright Row,neck,neck_trap_load,upright row,,Shoulders,False
ea_kipping_handstand_push_up,Kipping Handstand Push-up,neck,neck_inversion,handstand,,Calisthenics-Cardio-Plyo-Functional,False
ea_long_arm_crunches,Long Arm Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_lying_neck_curls,Lying Neck Curls,neck,neck_flexion_load,neck,,Calisthenics-Cardio-Plyo-Functional,False
ea_lying_neck_extension,Lying Neck Extension,neck,neck_flexion_load,neck,,Calisthenics-Cardio-Plyo-Functional,False
ea_middle_crunches,Middle Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_oblique_crunch,Oblique Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_over_head_weight_sit_up,Over Head Weight Sit Up,neck,neck_flexion_load,sit up,"core,lower_back",Abdominals,False
ea_over_weight_ab_crunch,Over Weight Ab Crunch,neck,neck_flexion_load,crunch,"core,lower_back",Abdominals,False
ea_plate_overhead_shrug,Plate Overhead Shrug,neck,neck_trap_load,shrug,,Shoulders,False
ea_raised_leg_crunch,Raised Leg Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_reverse_crunch,Reverse Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_reverse_crunch_with_kick_out,Reverse Crunch with Kick Out,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_seated_floor_crunches,Seated Floor Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_seated_v_up,Seated V Up,neck,neck_flexion_load,v up,core,Abdominals,False
ea_side_plank_oblique_crunch,Side Plank Oblique Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_standing_oblique_crunch,Standing Oblique Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_star_crunches,Star Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_suspension_trainer_with_grips_supine_crunch,Suspension Trainer with Grips Supine Crunch,neck,neck_flexion_load,crunch,core,Abdominals,False
ea_trap_bar_shrug,Trap Bar Shrug,neck,neck_trap_load,shrug,traps,Shoulders,False
ea_upright_row_barbell,Upright Row Barbell,neck,neck_trap_load,upright row,shoulders,Back,False
ea_upright_row_cable_resistance_band,Upright Row Cable Resistance Band,neck,neck_trap_load,upright row,shoulders,Shoulders,False
ea_upright_row_dumbbell,Upright Row Dumbbell,neck,neck_trap_load,upright row,shoulders,Shoulders,False
ea_upright_row_ez_bar,Upright Row Ez Bar,neck,neck_trap_load,upright row,shoulders,Shoulders,False
ea_v_crunches,V Crunches,neck,neck_flexion_load,crunches,core,Abdominals,False
ea_v_up,V Up,neck,neck_flexion_load,v up,core,Abdominals,False
