"observation_id","source_photo_id","arm","image_path","expected_sha256"
"95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c:A","95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c","A","arm_a/20260810_131307.jpg","95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c"
"95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c:B","95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c","B","arm_b/20260810_131307.jpg","8d98363357374beb04d8c526467f6faa8b9a9cac04e7d9dfde10c36e470b74ab"
"bc4d05db07744a1d11ec0d97d73c2ad1e0751dc999ed89e348b12afe2cb8d948:A","bc4d05db07744a1d11ec0d97d73c2ad1e0751dc999ed89e348b12afe2cb8d948","A","arm_a/20260730_135543.jpg","bc4d05db07744a1d11ec0d97d73c2ad1e0751dc999ed89e348b12afe2cb8d948"
"bc4d05db07744a1d11ec0d97d73c2ad1e0751dc999ed89e348b12afe2cb8d948:B","bc4d05db07744a1d11ec0d97d73c2ad1e0751dc999ed89e348b12afe2cb8d948","B","arm_b/20260730_135543.jpg","59c4879604ab1356472c1f1a55553cdbafe8136f189f1752c890775a492d3316"
"23c5ea84b41f1ce52f81b4e58e783a1fea733547c2a73c948f1e89a25f027e7c:A","23c5ea84b41f1ce52f81b4e58e783a1fea733547c2a73c948f1e89a25f027e7c","A","arm_a/20260730_135556.jpg","23c5ea84b41f1ce52f81b4e58e783a1fea733547c2a73c948f1e89a25f027e7c"
"23c5ea84b41f1ce52f81b4e58e783a1fea733547c2a73c948f1e89a25f027e7c:B","23c5ea84b41f1ce52f81b4e58e783a1fea733547c2a73c948f1e89a25f027e7c","B","arm_b/20260730_135556.jpg","b19372c499ec9d59ed3bc1eb9854feeba15281708fc60003003d1e45e78cee59"
"b37ce23ff67434844a2d0635b873a4d431d74d651a313ae2669f5423385efbc9:A","b37ce23ff67434844a2d0635b873a4d431d74d651a313ae2669f5423385efbc9","A","arm_a/20260810_131025.jpg","b37ce23ff67434844a2d0635b873a4d431d74d651a313ae2669f5423385efbc9"
"b37ce23ff67434844a2d0635b873a4d431d74d651a313ae2669f5423385efbc9:B","b37ce23ff67434844a2d0635b873a4d431d74d651a313ae2669f5423385efbc9","B","arm_b/20260810_131025.jpg","fb8ff529683b5669a7091367d213362eba6c1c920c06ded8059499bcbadf87e7"
"778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5:A","778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5","A","arm_a/20260810_131350.jpg","778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5"
"778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5:B","778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5","B","arm_b/20260810_131350.jpg","fa64744a58e197a03ce266bb11e63b31696ec8ebe9788df788c1e10f293f6270"
"96e935a95746d86c94d826e302aad60d2cd02127fd19536e64a502a5ab12fcea:A","96e935a95746d86c94d826e302aad60d2cd02127fd19536e64a502a5ab12fcea","A","arm_a/20260806_140012.jpg","96e935a95746d86c94d826e302aad60d2cd02127fd19536e64a502a5ab12fcea"
"96e935a95746d86c94d826e302aad60d2cd02127fd19536e64a502a5ab12fcea:B","96e935a95746d86c94d826e302aad60d2cd02127fd19536e64a502a5ab12fcea","B","arm_b/20260806_140012.jpg","b25cd3550ed3d1349dc41b8a08df607c2140cf90741f7c2bd88003251385463b"
"eb94c15f754ae9500ad63253db6d7cbd8acee7dcf4a4a665c756386a35c3ba07:A","eb94c15f754ae9500ad63253db6d7cbd8acee7dcf4a4a665c756386a35c3ba07","A","arm_a/20260730_135347.jpg","eb94c15f754ae9500ad63253db6d7cbd8acee7dcf4a4a665c756386a35c3ba07"
"eb94c15f754ae9500ad63253db6d7cbd8acee7dcf4a4a665c756386a35c3ba07:B","eb94c15f754ae9500ad63253db6d7cbd8acee7dcf4a4a665c756386a35c3ba07","B","arm_b/20260730_135347.jpg","b38b4ca851910e77bd2dbbaa624e25ef526ea84de3e953360fe0a0b045e6e380"
"425d744d6e019fed870acc22a2e1a379ae5d673e0abd1525509f13f21158c1c2:A","425d744d6e019fed870acc22a2e1a379ae5d673e0abd1525509f13f21158c1c2","A","arm_a/20260810_131238.jpg","425d744d6e019fed870acc22a2e1a379ae5d673e0abd1525509f13f21158c1c2"
"425d744d6e019fed870acc22a2e1a379ae5d673e0abd1525509f13f21158c1c2:B","425d744d6e019fed870acc22a2e1a379ae5d673e0abd1525509f13f21158c1c2","B","arm_b/20260810_131238.jpg","3887ce003e56379a5b2acba805c67abe5f8a94f09c9b9668ea1b7d2ac579a97b"
